280,0,RESET_PACKAGE_STATE,O,G,EXCEPTION,-4061,,
281,0,CLASS_PROCESSING,O,G,EXCEPTION,-20999,,
282,0,SNAPSHOT_TOO_OLD,O,G,EXCEPTION,-1555,,
283,0,CHAR_BOOL,O,G,BOOLEAN,,,
283,1,P_OK,I,G,STRING,,,
284,0,RESOURCE_LOCK,O,G,EXCEPTION,-60,,
285,1,DEBUG_DIR,O,G,STRING,1,,
285,2,DEBUG_PIPE_NAME,O,G,STRING,30,,
285,3,DEBUG_FILE_NAME,O,G,STRING,500,,
285,4,DEBUG_LEVEL,O,G,INTEGER,,,
285,5,DEBUG_BUF_SIZE,O,G,INTEGER,,,
285,6,DEBUG_PIPE_SIZE,O,G,INTEGER,,,
285,7,DEBUG_FILE_HANDLE,O,G,INTEGER,,,
286,1,P_INFO,B,T,285,,,
287,1,P_INFO,I,T,285,,,
288,0,GET_CLASS,O,G,STRING,,,
288,1,P_OBJECT_ID,B,R,OBJECT,,,
288,2,P_CLASS,D,G,STRING,,,
288,3,P_INFO,D,G,STRING,,,
289,0,CHANGE_STATE_ERROR_IDX,O,G,INTEGER,,,
290,0,GET_PARENT,O,D,OBJECT,,,
290,1,P_COLLECT,I,D,COLLECTION,,,
290,2,P_CLASS,D,G,STRING,,,
291,0,LOCKS_TBL,O,T,264,,,
292,0,USERS_TBL,O,T,265,,,
431,0,C_EMPTY,O,G,BOOLEAN,,,
431,1,P_COLLECTION,I,D,COLLECTION,,,
431,2,P_CLASS,D,G,STRING,,,
432,0,C_COUNT,O,G,INTEGER,,,
432,1,P_COLLECTION,I,D,COLLECTION,,,
432,2,P_CLASS,D,G,STRING,,,
433,0,OPERATING_DATE,O,G,DATE,,,
433,1,P_DATE,I,G,DATE,,,
434,0,STATE_NAME,O,G,STRING,,,
434,1,P_STATE_ID,I,G,STRING,,,
434,2,P_CLASS_ID,I,G,STRING,,,
435,0,CLASS_NAME,O,G,STRING,,,
435,1,P_CLASS_ID,I,G,STRING,,,
436,0,ATTR_NAME,O,G,STRING,,,
436,1,P_ATTR_ID,I,G,STRING,,,
436,2,P_CLASS_ID,I,G,STRING,,,
437,0,CLASS_SIZE,O,G,INTEGER,,,
437,1,P_CLASS_ID,I,G,STRING,,,
438,0,IS_COMPATIBLE,O,G,BOOLEAN,,,
438,1,P_PARENT_CLASS,I,G,STRING,,,
438,2,P_CHILD_CLASS,I,G,STRING,,,
439,0,IS_PARENT,O,G,BOOLEAN,,,
439,1,P_PARENT_CLASS,I,G,STRING,,,
439,2,P_CHILD_CLASS,I,G,STRING,,,
439,3,P_START,D,G,BOOLEAN,,,
440,0,PLSQL_EXEC_NAME,O,G,STRING,,,
440,1,P_METHOD_ID,I,G,STRING,,,
440,2,P_VALIDATE,D,G,BOOLEAN,,,
441,0,DATE_FORMAT,D,G,STRING,,,
442,0,DATE_MAX,D,G,DATE,,,
443,0,YES,D,G,STRING,1,,
444,0,NO,D,G,STRING,1,,
445,0,TIMESTAMP_FORMAT,D,G,STRING,,,
451,0,SOFT_REPLACE,O,G,STRING,,,
451,1,STR,I,G,STRING,,,
451,2,STR1,D,G,STRING,,,
451,3,STR2,D,G,STRING,,,
451,4,SYMB,D,G,STRING,,,
452,0,CLASS_BASE,O,G,STRING,,,
452,1,P_CLASS_ID,I,G,STRING,,,
453,0,CLASS_TARGET,O,G,STRING,,,
453,1,P_CLASS_ID,I,G,STRING,,,
454,0,CLASS_ENTITY,O,G,STRING,,,
454,1,P_CLASS_ID,I,G,STRING,,,
455,0,CLASS_TABLE,O,G,STRING,,,
455,1,P_CLASS_ID,I,G,STRING,,,
456,0,CLASS_PARENT,O,G,STRING,,,
456,1,P_CLASS_ID,I,G,STRING,,,
457,0,TOP_PARENT,O,G,STRING,,,
457,1,P_CLASS,I,G,STRING,,,
458,0,GET_PARENTS,O,G,STRING,2000,,
458,1,P_CLASS,I,G,STRING,,,
459,0,IS_REFERENCE,O,G,BOOLEAN,,,
459,1,P_REFERENCING,I,G,STRING,,,
459,2,P_REFERENCED,I,G,STRING,,,
460,0,IS_KERNEL,O,G,BOOLEAN,,,
460,1,P_ID,I,G,STRING,,,
460,2,P_CLASS,D,G,BOOLEAN,,,
461,0,HAS_CHILDS,O,G,BOOLEAN,,,
461,1,P_CLASS,I,G,STRING,,,
462,0,HAS_STRINGKEY,O,G,BOOLEAN,,,
462,1,P_CLASS,I,G,STRING,,,
463,0,HAS_PARTITIONS,O,G,STRING,1,,
463,1,P_CLASS,I,G,STRING,,,
464,1,ID,O,D,REFSTRING,,,
464,2,QUAL,O,G,STRING,700,,
464,3,TIME,O,G,TIMESTAMP,,,
464,4,USERNAME,O,G,STRING,30,,
464,5,BASE_ID,O,G,STRING,16,,
464,6,VALUE,O,G,STRING,4000,,
465,0,ARCHIVE_REC_TBL_T,O,T,464,,,
466,0,ATTR_NAME,O,G,STRING,,,
466,1,P_ATTR_POS,I,G,INTEGER,,,
466,2,P_CLASS_ID,I,G,STRING,,,
501,0,IS_METHOD_ACCESSIBLE,O,G,BOOLEAN,,,
501,1,CLASSID,I,G,STRING,,,
501,2,METHODSHORT,I,G,STRING,,,
501,3,USERNAME,I,G,STRING,,,
501,4,OBJECTID,D,G,STRING,,,
501,5,CLASSIDOWNER,D,G,STRING,,,
501,6,CHKADMIN,D,G,STRING,,,
511,0,INFO_ACTIVE,O,G,BOOLEAN,,,
512,0,INFO_OPEN,O,G,BOOLEAN,,,
513,1,P_OBJECT,I,G,STRING,,,
513,2,P_SUBJECT,D,G,STRING,,,
513,3,P_INFO,D,G,STRING,,,
514,1,P_OBJECT,I,G,STRING,,,
514,2,P_SUBJECT,D,G,STRING,,,
515,1,P_ALL,D,G,BOOLEAN,,,
516,0,GET_INFO,O,G,BOOLEAN,,,
516,1,P_OBJECT,B,G,STRING,,,
516,2,P_SUBJECT,B,G,STRING,,,
516,3,L_INFO,O,G,STRING,,,
516,4,L_TIME,O,G,DATE,,,
516,5,L_USER,O,G,STRING,,,
516,6,U_SES,O,G,STRING,,,
516,7,OS_USER,O,G,STRING,,,
516,8,ORA_USER,O,G,STRING,,,
516,9,USERNAME,O,G,STRING,,,
516,10,U_INFO,O,G,STRING,,,
516,11,P_WAIT,D,G,NUMBER,,,
517,0,OPEN,O,G,INTEGER,,,
517,1,P_NAME,D,G,STRING,,,
517,2,P_INFO,D,G,STRING,,,
519,1,P_INSTANCE,D,G,INTEGER,,,
519,2,P_NODE,D,G,INTEGER,,,
520,1,P_WAIT,D,G,NUMBER,,,
521,1,P_OBJECT,I,G,STRING,,,
521,2,P_SUBJECT,D,G,STRING,,,
521,3,P_INFO,D,G,STRING,,,
522,1,P_OBJECT,I,G,STRING,,,
522,2,P_SUBJECT,D,G,STRING,,,
522,3,P_INFO,D,G,STRING,,,
523,1,P_OBJECT,I,G,STRING,,,
523,2,P_SUBJECT,D,G,STRING,,,
526,0,POP_INFO,O,G,BOOLEAN,,,
527,0,STACK_INFO,O,G,BOOLEAN,,,
527,1,P_IDX,D,G,INTEGER,,,
528,1,P_OBJECT,I,G,STRING,,,
528,2,P_SUBJECT,D,G,STRING,,,
529,0,LOCKS_INFO,O,T,264,,,
530,0,USERS_INFO,O,T,265,,,
531,0,LOCKS_TBL,O,T,291,,,
532,0,USERS_TBL,O,T,292,,,
533,0,SERVER_TEST,O,G,BOOLEAN,,,
533,1,P_INSTANCE,D,G,INTEGER,,,
533,2,P_NODE,D,G,INTEGER,,,
534,1,P_OBJECT,I,G,STRING,,,
534,2,P_GET,D,G,BOOLEAN,,,
534,3,P_CLASS,D,G,STRING,,,
535,0,INFO,O,G,BOOLEAN,,,
535,1,L_INFO,B,T,264,,,
535,2,U_INFO,B,T,265,,,
536,0,GET_USER_INFO,O,G,BOOLEAN,,,
536,1,U_INFO,B,T,265,,,
536,2,U_IDX,D,G,INTEGER,,,
536,3,U_SID,D,G,INTEGER,,,
536,4,P_INIT,D,G,BOOLEAN,,,
537,0,GET_LOCK_INFO,O,G,BOOLEAN,,,
537,1,L_INFO,B,T,264,,,
537,2,L_IDX,D,G,INTEGER,,,
538,0,GET_USER_LIST,O,G,BOOLEAN,,,
538,1,P_USERS,B,T,292,,,
538,2,ORA_USER,D,G,STRING,,,
538,3,P_INIT,D,G,BOOLEAN,,,
539,0,GET_LOCK_LIST,O,G,BOOLEAN,,,
539,1,P_LOCKS,B,T,291,,,
539,2,P_USER_ID,D,G,INTEGER,,,
539,3,P_TIME,D,G,DATE,,,
539,4,P_SUBJECT,D,G,STRING,,,
539,5,P_USER_SID,D,G,INTEGER,,,
540,0,REQUEST,O,G,STRING,2000,,
540,1,P_OBJECT,I,G,STRING,,,
540,2,P_INFO,D,G,STRING,,,
540,3,P_WAIT,D,G,NUMBER,,,
540,4,P_CLASS,D,G,STRING,,,
541,0,INIT_USER,O,G,BOOLEAN,,,
541,1,P_USER,B,T,265,,,
542,0,GET_LOCK_LIST,O,G,BOOLEAN,,,
542,1,P_LOCKS,B,T,291,,,
542,2,P_USER,D,T,265,,,
542,3,P_TIME,D,G,DATE,,,
542,4,P_SUBJECT,D,G,STRING,,,
543,0,GET_USER_LOCKS,O,G,BOOLEAN,,,
543,1,P_LOCKS,B,T,291,,,
543,2,P_USER_ID,D,G,INTEGER,,,
543,3,P_TIME,D,G,DATE,,,
544,0,GET_LOCK,O,G,BOOLEAN,,,
544,1,P_LOCK,B,T,264,,,
544,2,P_OBJECT,I,G,STRING,,,
545,0,REQUEST_LOCK,O,G,STRING,2000,,
545,1,P_OBJECT,I,G,STRING,,,
545,2,P_CLASS,I,G,STRING,,,
545,3,P_INFO,D,G,STRING,,,
546,1,P_OBJECT,I,G,STRING,,,
546,2,P_CLASS,I,G,STRING,,,
547,0,OBJECT_SCN,O,G,NUMBER,,,
547,1,P_OBJECT,I,G,STRING,,,
547,2,P_CLASS,I,G,STRING,,,
548,0,FILL_IDS,O,G,BOOLEAN,,,
548,1,P_LIST,I,G,STRING,32000,,
548,2,P_FRM,D,G,BOOLEAN,,,
549,0,RTL_NODE,O,G,NUMBER,,,
550,0,RTL_NODES,O,G,NUMBER,,,
551,0,SESSION_EXISTS,O,G,BOOLEAN,,,
551,1,P_UID,I,G,INTEGER,,,
551,2,P_SID,I,G,INTEGER,,,
552,0,SESSION_STATUS,O,G,STRING,,,
552,1,P_UID,I,G,INTEGER,,,
552,2,P_SID,I,G,INTEGER,,,
586,0,ROUND,O,G,NUMBER,,,
586,1,LEFT,I,G,NUMBER,,,
586,2,RIGHT,D,G,INTEGER,,,
587,0,ROUND,O,G,DATE,,,
587,1,LEFT,I,G,DATE,,,
587,2,RIGHT,D,G,STRING,,,
588,0,SYS_EXTRACT_UTC,O,G,TIMESTAMP,9,0,
588,1,T,I,G,TIMESTAMP,9,1,
589,0,REGEXP_INSTR,O,G,INTEGER,,,
589,1,SRCSTR,I,G,STRING,,,
589,2,PATTERN,I,G,STRING,,,
589,3,POSITION,D,G,INTEGER,,,
589,4,OCCURRENCE,D,G,INTEGER,,,
589,5,RETURNPARAM,D,G,INTEGER,,,
589,6,MODIFIER,D,G,STRING,,,
589,7,SUBEXPR,D,G,INTEGER,,,
590,0,REGEXP_LIKE,O,G,BOOLEAN,,,
590,1,SRCSTR,I,G,STRING,,,
590,2,PATTERN,I,G,STRING,,,
590,3,MODIFIER,D,G,STRING,,,
591,0,REGEXP_REPLACE,O,G,STRING,,,
591,1,SRCSTR,I,G,STRING,,,
591,2,PATTERN,I,G,STRING,,,
591,3,REPLACESTR,D,G,STRING,,,
591,4,POSITION,D,G,INTEGER,,,
591,5,OCCURRENCE,D,G,INTEGER,,,
591,6,MODIFIER,D,G,STRING,,,
592,0,REGEXP_SUBSTR,O,G,STRING,,,
592,1,SRCSTR,I,G,STRING,,,
592,2,PATTERN,I,G,STRING,,,
592,3,POSITION,D,G,INTEGER,,,
592,4,OCCURRENCE,D,G,INTEGER,,,
592,5,MODIFIER,D,G,STRING,,,
592,6,SUBEXPR,D,G,INTEGER,,,
593,0,SYS_REFCURSOR,O,G,NULL,,,
594,0,NANVL,O,G,NUMBER,,,
594,1,N1,I,G,NUMBER,,,
594,2,N2,I,G,NUMBER,,,
595,0,TRUNC,O,G,NUMBER,,,
595,1,LEFT,I,G,NUMBER,,,
595,2,RIGHT,D,G,INTEGER,,,
596,0,TRUNC,O,G,DATE,,,
596,1,LEFT,I,G,DATE,,,
596,2,RIGHT,D,G,STRING,,,
597,0,NULLIF,O,G,<SELF>,,,
597,1,V1,I,G,<SELF>,,,
597,2,V2,I,G,<SELF>,,,
598,0,ASCIISTR,O,G,STRING,,,
598,1,CH,I,G,STRING,,,
599,0,UNISTR,O,G,STRING,,,
599,1,CH,I,G,STRING,,,
600,0,CONCAT,O,D,<SELF>,,,
600,1,LEFT,I,D,<SELF>,,,
600,2,RIGHT,I,D,<SELF>,,,
601,0,INVALID_NUMBER,O,G,EXCEPTION,-1722,,
602,0,VALUE_ERROR,O,G,EXCEPTION,-6502,,
603,0,ZERO_DIVIDE,O,G,EXCEPTION,-1476,,
604,0,PROGRAM_ERROR,O,G,EXCEPTION,-6501,,
605,0,DUP_VAL_ON_INDEX,O,G,EXCEPTION,-1,,
606,0,NO_DATA_FOUND,O,G,EXCEPTION,100,,
607,0,TOO_MANY_ROWS,O,G,EXCEPTION,-1422,,
608,0,COLLECTION_IS_NULL,O,G,EXCEPTION,-6531,,
609,0,SUBSCRIPT_BEYOND_COUNT,O,G,EXCEPTION,-6533,,
610,0,SUBSCRIPT_OUTSIDE_LIMIT,O,G,EXCEPTION,-6532,,
611,0,ACOS,O,G,NUMBER,,,
611,1,N,I,G,NUMBER,,,
612,0,ASIN,O,G,NUMBER,,,
612,1,N,I,G,NUMBER,,,
613,0,ATAN,O,G,NUMBER,,,
613,1,N,I,G,NUMBER,,,
614,0,ATAN2,O,G,NUMBER,,,
614,1,X,I,G,NUMBER,,,
614,2,Y,I,G,NUMBER,,,
615,0,TO_BLOB,O,G,BLOB,,-1000,
615,1,RIGHT,I,G,RAW,,-1000,
616,0,TO_CLOB,O,G,CLOB,,-1000,
616,1,RIGHT,I,G,STRING,,,
617,0,TO_RAW,O,G,RAW,,-1000,
617,1,RIGHT,I,G,BLOB,,-1000,
618,0,BINARY_DOUBLE_INFINITY,O,D,BINARY_DOUBLE,,,
619,0,BINARY_DOUBLE_NAN,O,D,BINARY_DOUBLE,,,
620,0,BINARY_FLOAT_INFINITY,O,D,BINARY_FLOAT,,,
621,0,BINARY_FLOAT_NAN,O,D,BINARY_FLOAT,,,
622,0,SOUNDEX,O,G,STRING,,,
622,1,CH,I,G,STRING,,,
623,0,REGEXP_COUNT,O,G,NUMBER,,,
623,1,SRCSTR,I,G,STRING,,,
623,2,PATTERN,I,G,STRING,,,
623,3,POSITION,D,G,INTEGER,,,
623,4,MATCHPARAM,D,G,STRING,,,
